WKT,NAME,
"POLYGON ((-82.692463783919621 27.474721835209508,-82.692480026564994 27.474708095812652,-82.691942213674466 27.473451065332913,-82.690742462340253 27.471732691732029,-82.689702092674096 27.469660387638186,-82.689223079714992 27.468648539110635,-82.688630877650866 27.467471108562371,-82.687406181042789 27.466930881603936,-82.686044811127701 27.46640582489022,-82.684723973480814 27.4656952481403,-82.683095096755054 27.464898095699219,-82.680970012323371 27.463885829576881,-82.678648798770311 27.462821707915545,-82.676827012421896 27.461954609374889,-82.674697457543942 27.460973874933678,-82.672276614531256 27.459901825895951,-82.671179591398044 27.459323809388714,-82.669459401587616 27.45864494302683,-82.667656956711866 27.458233313123529,-82.665680675902692 27.457868860640943,-82.66387879754275 27.457556442741339,-82.662729887575992 27.457227186944991,-82.661341308499658 27.456431434015975,-82.659908680715716 27.455672279836854,-82.657998442393591 27.454453990998434,-82.656326024610479 27.453575835968586,-82.655242679790504 27.452974961816825,-82.655086278335261 27.452854946567211,-82.655436723765973 27.452778594417477,-82.656381814217752 27.452379243009659,-82.657245962199383 27.45200340529723,-82.658092885017396 27.451636807217067,-82.659136294640049 27.45128141530423,-82.660001307014099 27.450941667562272,-82.66088631654236 27.450691924719457,-82.661825536144775 27.450369315082277,-82.662536381541983 27.450081037408186,-82.663181184609357 27.44975294271751,-82.663936942259127 27.450204209197732,-82.664714096837713 27.450921522357948,-82.66547784212031 27.451440380435216,-82.66606667579245 27.451871082824152,-82.666483848734103 27.451712653755699,-82.667236596406937 27.451162115853638,-82.666553496931883 27.450078174822213,-82.665454298047749 27.448674248122813,-82.664499073783517 27.446835384029644,-82.663880675275834 27.44597177295897,-82.663803487469792 27.445715473274674,-82.662233828674601 27.445233271915402,-82.659120052494288 27.444385871854479,-82.655820219917018 27.443567678634775,-82.654101489978316 27.442942753842651,-82.65139281728348 27.443200514966698,-82.648624209641696 27.443427370397821,-82.646062701125118 27.443570480438776,-82.643606333632135 27.443703279685014,-82.64280554575565 27.443789468441054,-82.641353934216298 27.442795679622733,-82.639546334163398 27.441413419433196,-82.637467919645331 27.439971164563651,-82.635532109663203 27.438549772841981,-82.632898507856552 27.436518237972656,-82.631416320260413 27.435538248233616,-82.62975066818818 27.43420384895083,-82.628404617087227 27.433213190880821,-82.626612185023319 27.431938902315505,-82.624872355502731 27.430799380940989,-82.624668150306789 27.43034593857751,-82.624152629385804 27.429810390573461,-82.623855828313765 27.429682986260055,-82.623137770558714 27.429388986675999,-82.622129260046904 27.428949401965973,-82.621282517185122 27.428589210695787,-82.62015682440088 27.428110377408984,-82.619421898370774 27.428001598639117,-82.617947518273098 27.427932963588489,-82.616359053653994 27.427757339120937,-82.61495861293524 27.427620128905065,-82.613661049648286 27.427405015577442,-82.612191378199128 27.427246019614735,-82.610834060714254 27.427117273678242,-82.609631179982287 27.427000300418928,-82.608636467727877 27.426917032034773,-82.60710587952029 27.42678575272668,-82.605920135001639 27.42662791999647,-82.604926376779943 27.426458851312464,-82.604189483504683 27.42608372919581,-82.60293319654707 27.425461845280083,-82.601894973515769 27.425058589726255,-82.600941895837082 27.424704001223677,-82.600056468860984 27.424285427758203,-82.599036216361355 27.423832283159747,-82.597960471223757 27.423321113760192,-82.597063421432864 27.422992931360564,-82.59639015724656 27.422797547148431,-82.596024691018641 27.422463253673968,-82.595619648087307 27.422102348431157,-82.595306960890952 27.422272905926103,-82.595029741287235 27.422447578222545,-82.594763008993837 27.422121183389145,-82.59437838106156 27.421751008351908,-82.593832610576541 27.421251789646661,-82.593422947706344 27.420854823100949,-82.592864928519376 27.420405374124105,-82.591996519710307 27.419693218278944,-82.590998826873744 27.418779448986331,-82.589800655138419 27.417637781320941,-82.588815509274937 27.416890815686909,-82.588404087571064 27.417030886755107,-82.587675510214282 27.417206185112281,-82.586801110075243 27.417374091267661,-82.585889726257903 27.417542413607514,-82.585801749371271 27.417358385109047,-82.585471718541413 27.416910842825075,-82.584968417040116 27.416239604873635,-82.584521084498121 27.415612863122568,-82.583568363755674 27.414256260662917,-82.582772791168637 27.413191185786616,-82.581969140737883 27.413064912989675,-82.581037252483952 27.41294460101232,-82.580105660907023 27.41280172788246,-82.580018578901431 27.412789181174684,-82.579596072252599 27.412283972744579,-82.578955082522498 27.411438272376706,-82.578283726271422 27.410389827206998,-82.577377140028958 27.409335002869089,-82.575825392006905 27.407669202357877,-82.574484197887031 27.406186000082499,-82.573063968711509 27.404830085121326,-82.571777848883841 27.403278545624445,-82.57108828339328 27.401314125289293,-82.569850325206772 27.398471281611624,-82.568856000254399 27.396022871873836,-82.567596196103892 27.392719940693308,-82.566913632943766 27.390904322841102,-82.566420553953336 27.38905723501831,-82.566347507679339 27.388785020849006,-82.565831332327534 27.386037842762306,-82.565228103205584 27.383029894165123,-82.564634411028223 27.380608514617997,-82.56448239022977 27.377888844007078,-82.564424036068544 27.375335083894381,-82.563893973181806 27.37368022020998,-82.562909721294432 27.372057514103339,-82.561862734990257 27.37010602724482,-82.560680239540645 27.368264393186763,-82.560028195113787 27.367008017011184,-82.559378205053463 27.365738080248484,-82.558672008753504 27.364604131321059,-82.558201103189546 27.363711283921681,-82.557860016311508 27.363087789157859,-82.557437507996312 27.362356857947653,-82.556887626055627 27.361329512032857,-82.556429385151148 27.360549346164351,-82.556027054100852 27.359836236819657,-82.555716751938363 27.359311656346229,-82.555289386094302 27.358571753068574,-82.55488744300682 27.357863174406912,-82.55441641706706 27.357024477418804,-82.553821115944814 27.355929896572473,-82.553337959813391 27.354969458306897,-82.552897572193615 27.354152993161453,-82.552433578518489 27.353296147156705,-82.552328228135295 27.352967843958986,-82.552025108156556 27.352501854788173,-82.551738857033683 27.352022126559532,-82.55146694103486 27.351483599433369,-82.551237462664389 27.351043865873933,-82.550915777265644 27.350492315324981,-82.5506432040346 27.350016938372583,-82.550413667333743 27.349572703753015,-82.550208835360706 27.349222944313436,-82.549904673448225 27.34865768383105,-82.549651415427604 27.348231748790198,-82.549410133020913 27.347805665057383,-82.54927965871849 27.347554400938293,-82.549574166174395 27.346630440358968,-82.549781351498851 27.345788703290609,-82.549977122637458 27.34551124397559,-82.550347119401536 27.345042274340955,-82.550555467388591 27.344760135826107,-82.550838259701166 27.344517813390976,-82.550911961475038 27.343686595869432,-82.551000980935541 27.342638537755093,-82.551090804532521 27.341784583265454,-82.551151303650769 27.340935424610553,-82.5512159155614 27.340108827035994,-82.551307796385345 27.339494005000144,-82.551398663570041 27.338694171416019,-82.551458596298346 27.338142918070957,-82.551511971830521 27.337235197747827,-82.551552859863236 27.336544231919834,-82.551575392390248 27.336006925002962,-82.551586626670201 27.335361407893508,-82.551622776590122 27.334918723111254,-82.551682559754951 27.334358439743724,-82.551705836017916 27.333897845380051,-82.551717071503333 27.333207204763365,-82.551573305189891 27.332590507430194,-82.55141910794606 27.332177029164995,-82.551183729068143 27.331877247380429,-82.550825207374118 27.331646546730337,-82.550084053105351 27.331429109626974,-82.548943966402206 27.331252203011857,-82.547579973084751 27.331010089282039,-82.546038894727502 27.330796973386519,-82.544454395196126 27.330570802653092,-82.54340550187105 27.330410884348087,-82.542518107617596 27.330280796379601,-82.5417587745426 27.33014021938288,-82.541658250740738 27.329220667650073,-82.541599510900241 27.327759042632973,-82.541447310048412 27.326185659979284,-82.541339783490699 27.325239078032528,-82.541278301385148 27.324788436785369,-82.542009203226669 27.324112432208512,-82.5422544466918 27.323577181886694,-82.542451649113943 27.323037938184299,-82.542665122598251 27.322557196956222,-82.542868642717181 27.322135226064553,-82.543168335284392 27.321518110105615,-82.543530701375545 27.320751384628377,-82.54385495128254 27.320039258939143,-82.544180034026851 27.31938578273914,-82.544511078993438 27.31870965809599,-82.544751136481082 27.31816543828436,-82.544946847735275 27.317702935146357,-82.545136213447279 27.317240491667174,-82.545338570277636 27.316755341201784,-82.545363335192221 27.316560998708692,-82.545344232481526 27.316457407273433,-82.545054195619869 27.31626655161142,-82.544659793049419 27.31617613280698,-82.543994842874994 27.316093221570657,-82.543167619494341 27.315989539867029,-82.542273490561357 27.315891101777552,-82.541385827960312 27.315779016174915,-82.540836691325097 27.315712885070582,-82.540220588107033 27.315620378225393,-82.539750963410953 27.315548822924089,-82.53967898953367 27.313446507574501,-82.53968706574372 27.311997697201186,-82.53962832583575 27.310508982837668,-82.53961318585057 27.309389907081236,-82.539581715112291 27.308826104170009,-82.539666472683294 27.308423506327859,-82.540040849805223 27.307841703720939,-82.540501116630949 27.307100967447958,-82.540949998931836 27.306337818876845,-82.541391371829164 27.305579260908814,-82.541833459311974 27.304802641766106,-82.54237380454218 27.303848909313857,-82.542846590241879 27.303080961692991,-82.544337867748197 27.303078041122319,-82.546587168386182 27.302976445381859,-82.547024338842192 27.302624091856611,-82.547246366449656 27.302468196276145,-82.548090128636005 27.302427276578399,-82.549021003558153 27.302407935729651,-82.549592822501708 27.302270725781899,-82.550203053731011 27.302146599160128,-82.550881861479013 27.302075877927194,-82.551960049569033 27.302091017705514,-82.553753702822107 27.302080110942534,-82.554875968888396 27.301972852277935,-82.555368214096163 27.30197189797115,-82.555719463516553 27.301958964108248,-82.556156515412297 27.301940545735228,-82.556784211004782 27.301870391768968,-82.557381300511452 27.301236406817438,-82.557595847611552 27.300525443299026,-82.557730047580435 27.300072656054194,-82.557887791797057 27.299339757973001,-82.55800929642713 27.298566655838012,-82.558130472242496 27.297635599551885,-82.558275520287893 27.296695247795164,-82.558452902945632 27.295808718332182,-82.558609186224388 27.294746385047819,-82.558731525047762 27.293738589996966,-82.558894483605044 27.292793527747563,-82.559021799718437 27.291893973990483,-82.559068798497478 27.291189417895879,-82.55910465039689 27.290390180127595,-82.55912020683256 27.289740131752634,-82.559137908620357 27.289175794070474,-82.559186279104694 27.28868331086726,-82.559284268572853 27.288375333590206,-82.559486864905253 27.288120345367599,-82.559819876383273 27.287868396175028,-82.56026205333022 27.287563339707482,-82.560667811256096 27.287321881862898,-82.561153380710124 27.287005051679785,-82.561670869223576 27.286602125043327,-82.562113344445294 27.286254184315169,-82.562623321363645 27.285878405983592,-82.563067761137617 27.285512372990201,-82.563428878199474 27.285192416002985,-82.563705950232858 27.284891472013356,-82.563938646923077 27.284600035414314,-82.564258842951972 27.284131572385057,-82.5644982147886 27.283754304653428,-82.5648298843535 27.283339902769672,-82.565161376035476 27.282979652896774,-82.56551879635019 27.282601074361615,-82.566015987067075 27.282081022886565,-82.566476433244688 27.281597450874443,-82.566808728587787 27.281250731215273,-82.567164836672603 27.28089021173642,-82.56751561032759 27.280534253423166,-82.567773550057055 27.280242517650802,-82.56805601556222 27.279878304866063,-82.568257629213534 27.279623316141915,-82.568436829747455 27.279413715955148,-82.568662941297092 27.279149399154807,-82.568848520390262 27.278921680307239,-82.568978189671213 27.278757737412594,-82.569087445249366 27.27862562341156,-82.56915506701732 27.278539137107213,-82.569425968762005 27.278274342650981,-82.569655238785799 27.278055116933594,-82.56970718365794 27.277910129832783,-82.569704829227831 27.277743176116822,-82.569893418633029 27.278201387233022,-82.570197550846814 27.278861388635885,-82.570267020907082 27.279334500935271,-82.57022923111694 27.281429008712632,-82.570211976296704 27.284624501975856,-82.57009985885378 27.288818464881505,-82.570005355557896 27.292402938714869,-82.569999305527645 27.29498000603332,-82.569938479743783 27.297656969059474,-82.569917856138929 27.298997596571976,-82.571435539844998 27.301769627706104,-82.57370796730082 27.305796847244622,-82.575163750747933 27.308488324617919,-82.576400159230147 27.309841857850433,-82.579003988648324 27.312985167598754,-82.581631658619088 27.315794185562162,-82.582658051166732 27.316644564623576,-82.586599618435415 27.319808676602936,-82.589149711845465 27.321891799801328,-82.589172957848916 27.323344753155009,-82.589162676054471 27.324351296790603,-82.589124141727893 27.325434878820136,-82.589057594324203 27.326062933801655,-82.589133618712367 27.326743559215625,-82.58899447212633 27.327769593201872,-82.590187190589589 27.328735367161375,-82.59199637133618 27.329937801239438,-82.593140123945147 27.330809340840137,-82.593752352776747 27.331416116259444,-82.594969687861536 27.332769678127733,-82.596325069253055 27.334410503689654,-82.597945928037774 27.336323544846298,-82.599677443410727 27.338217274366219,-82.601545631322168 27.340190634839196,-82.603141695231372 27.341729329309825,-82.604568628880486 27.343080387827499,-82.606757192911942 27.345068052638293,-82.608599632396036 27.346617357198756,-82.610071449689599 27.347940789298956,-82.611758827330775 27.349464760723603,-82.613354652339154 27.35098980428895,-82.615395664289167 27.353150502006365,-82.617456048442889 27.355441824198646,-82.618860004593401 27.356969015305907,-82.621157883133307 27.359767482576451,-82.622900811544909 27.361417041053617,-82.624094843337232 27.362513348668486,-82.624608933068146 27.363017366267737,-82.625140368039965 27.363670067034565,-82.625784694018506 27.364524559878951,-82.626434951120075 27.365460173289168,-82.627117960423973 27.36651729233801,-82.627879321035778 27.367767559015856,-82.62890779945522 27.36906881692488,-82.630159318168296 27.370584116387793,-82.631395457954071 27.372149214980258,-82.633213906044759 27.375323162697359,-82.634499250843646 27.376725182715365,-82.6355921017729 27.378332542449215,-82.637153476472676 27.380363123026559,-82.638031095331584 27.381941394004304,-82.639668821680971 27.384900705280877,-82.641558557403044 27.38786606615086,-82.64281201219417 27.389613644353997,-82.643888383143278 27.391115054737043,-82.64636611919309 27.394294546148892,-82.648825137123268 27.397478716056774,-82.650891749607894 27.400171087968204,-82.652760832438076 27.402919873929648,-82.654634654144516 27.405429439049133,-82.65670034217861 27.408017890334822,-82.659123092280439 27.410574989202114,-82.661898582410132 27.413294838197945,-82.665096609606707 27.416402176669038,-82.668121069429276 27.418821052566809,-82.670694469784181 27.420915798409567,-82.673284231828205 27.422978715082277,-82.676006795076461 27.424724089418174,-82.678042470666071 27.426170813095492,-82.679721414481548 27.427120850081629,-82.68126520363478 27.428537354803169,-82.682488917899036 27.429461256052612,-82.684347927499843 27.431085990393186,-82.685772119789206 27.432363972954697,-82.687413660517578 27.433837876820078,-82.689831076604847 27.435834870710909,-82.690957038155886 27.436868177218543,-82.691739558411498 27.437476948959432,-82.691948294053262 27.437876062106398,-82.692177533290817 27.438667552436396,-82.692322850387114 27.439509676423974,-82.692030189830717 27.440447406326314,-82.691754309635186 27.441551908338113,-82.690758525828585 27.441825733333491,-82.689708917522097 27.442154363978897,-82.688837705886812 27.441993461678056,-82.687628328414775 27.441755369998816,-82.686832785355179 27.441620603952074,-82.687305180977035 27.442643806861639,-82.687761932480882 27.443802611550055,-82.688440531183801 27.4451211858226,-82.689411192854394 27.444856690161725,-82.690269379716042 27.444557443661186,-82.691203860749155 27.444284366438659,-82.691740571782148 27.44616420632298,-82.692509440833277 27.448316561083065,-82.693383096928613 27.450476603187298,-82.694417356464726 27.453316168142869,-82.695425449843242 27.455826597376372,-82.696002571810695 27.457403587164571,-82.69684403998879 27.459392504196519,-82.697815328283966 27.462092893354669,-82.698642342381518 27.463815765224098,-82.699496387152365 27.46587671500096,-82.700239597541866 27.467451647941669,-82.700804322299078 27.469466522937061,-82.701943008628476 27.47214226643684,-82.702744871479027 27.474542305729297,-82.703751562846179 27.4769353432029,-82.70477747767103 27.479526683762298,-82.705587058448103 27.481969491983591,-82.70662930456723 27.484362051587198,-82.707415489590787 27.486265824143292,-82.708623021084307 27.488584147084037,-82.710167884313236 27.491728650294519,-82.711568115870477 27.494062619054457,-82.713120995684633 27.496796325751681,-82.714129774624013 27.498864309230299,-82.714739501043724 27.500327960201457,-82.715344369175725 27.501232073898553,-82.716173737196172 27.502354578211442,-82.7173811187524 27.504027472295512,-82.719207732552462 27.506360577005324,-82.721003531939772 27.508842960803115,-82.722087590977409 27.510205941090689,-82.723474174361414 27.511998400600902,-82.724823383999492 27.513723597641366,-82.72566568696071 27.51483233377693,-82.726717770285617 27.515839145761866,-82.727910637334531 27.51686679006632,-82.72918477626871 27.51795207068832,-82.730681300181288 27.519075200680174,-82.731856463811809 27.520139114943895,-82.73337370125698 27.521771865257413,-82.735642313279925 27.52390517379796,-82.736929862590941 27.525270000825959,-82.738192556752168 27.526580975813346,-82.740284146072995 27.52875252225699,-82.741788475859607 27.530231908705804,-82.742729186172355 27.531321244290837,-82.743533371679604 27.532019660966416,-82.744665741210923 27.533201323006878,-82.744946210565459 27.533852145599056,-82.745406776246341 27.535285935872217,-82.746061115336488 27.537028655642185,-82.746361553282512 27.538320050702715,-82.745473086163358 27.538561359606405,-82.743921428441169 27.539122359205169,-82.742609708863441 27.539490804567826,-82.742003856779334 27.539074199301769,-82.740730462843217 27.538323000743109,-82.738808899619471 27.537236915658823,-82.736515461433356 27.535880165044155,-82.734494684940842 27.534858450569249,-82.732233135987144 27.533550874724295,-82.729230163948642 27.531769619840201,-82.727605281589263 27.530905323274947,-82.726066886398698 27.530391917562529,-82.722579418450351 27.529198693309425,-82.719522476234673 27.52801807418448,-82.716520933866065 27.526895390961165,-82.713528423725066 27.525822148724114,-82.711280226244057 27.524798378590596,-82.709370581655378 27.523856119659179,-82.707980750581683 27.523015782772205,-82.708207398057198 27.52230899221161,-82.708443163809136 27.520880059365432,-82.708653747303998 27.519072341171867,-82.708992212392275 27.516942636014114,-82.709391801951739 27.514550463838621,-82.709756194730062 27.512524233376105,-82.710172802002816 27.509946809080876,-82.710774540453926 27.50680302223936,-82.711070984417262 27.505089031078867,-82.710604427946052 27.504169629072369,-82.709973275124483 27.503180073409265,-82.708981780734277 27.50167595033982,-82.708211390646596 27.500331567260361,-82.706885099214261 27.498709695312368,-82.705569713115153 27.496767239326449,-82.703990786326699 27.494385766132957,-82.702982186101138 27.492868291323795,-82.703154055952069 27.492238894608345,-82.703363208886884 27.491649673963419,-82.70304205919642 27.489997373048592,-82.702519446313644 27.488365635835898,-82.701799153374211 27.485639648410817,-82.701303629765277 27.48366908894775,-82.700513480912051 27.480695770196881,-82.699784754560667 27.478175209197786,-82.699024080424721 27.475097731942569,-82.698989301303968 27.47495372730474,-82.692463783919621 27.474721835209508))",Sarasota Bay
